"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"ITN_EASTING"|"ITN_NORTHING"|"ITN_TOID"|"ITN_TOID_VERSION"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"VERIFIED_ADDRESS"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
68703796|"Dana Pani"|"01020043"|292692.4|93165|1|""|"0001000012322983"|5|292678.8|93182.7|"4000000025321260"|"5"|22.3|"116-117"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RY"|"Y"|"Exeter District"|"01392272626"|""|""|"Restaurant Type"|"Indian Restaurant"|"118 Information"|"01-DEC-2014"
68756348|"Save the Children"|"09480714"|292396.6|92838.6|1|""|"0001000012318160"|5|292393.2|92819.7|"4000000025321217"|"8"|19.2|"17"|"Paris Street"|"Exeter"|"Devon"|"EX1 2JB"|"Y"|"Exeter District"|"01392221330"|"www.savethechildren.org.uk"|"Save the Children"|""|""|"118 Information"|"01-DEC-2014"
68767306|"Exeter Olympic Gymnastic Club"|"06350447"|292329.6|92130.4|1|""|"0001000012319992"|5|292311|92148|"4000000025336079"|"3"|25.6|"Bull Meadow Park"|"Bull Meadow Road"|"Exeter"|"Devon"|"EX2 4JF"|"Y"|"Exeter District"|"01392250381"|"www.exetergymclub.org.uk"|""|""|""|"118 Information"|"01-DEC-2014"
75356247|"Time Out Therapies"|"05280345"|292713.8|92378.1|1|""|"0001000012318628"|3|292714.5|92367.1|"4000000025321105"|"4"|11|"37"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Y"|"Exeter District"|"07816425314"|"www.exetermassage.com"|""|""|""|"118 Information"|"01-DEC-2014"
78305609|"Sugar Reef Travel Club Ltd"|"09480694"|291998.1|92764.3|1|""|"0001000012290458"|10|291988|92756|"4000000025321251"|"4"|13.1|"89"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RP"|"Y"|"Exeter District"|"01392222421"|""|""|""|""|"118 Information"|"01-DEC-2014"
78549261|"Co-operative Bank"|"02090138"|292157.2|92807.8|1|""|"0001000012318005"|6|292172.8|92786|"4000000025295481"|"8"|26.8|"242"|"High Street"|"Exeter"|"Devon"|"EX4 3QB"|"Y"|"Exeter District"|"01392499697"|"www.co-operativebank.co.uk"|"Co-operative Bank"|""|""|"118 Information"|"01-DEC-2014"
91360476|"Wilkinson Grant & Co"|"02110190"|292318.2|92686.9|1|""|"0001000012317920"|4|292339.8|92682.5|"4000000025321230"|"5"|22.1|"Broadwalk House"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1TS"|"Y"|"Exeter District"|"01392427500"|"www.wilkinsongrant.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
91412185|"Complete Alteration Service"|"02100776"|291851.1|92590.7|1|""|"0001000012290112"|3|291863.5|92602.8|"4000000025305983"|"8"|17.3|"11"|"North Street"|"Exeter"|"Devon"|"EX4 3QS"|"Y"|"Exeter District"|"01392459974"|""|""|""|""|"118 Information"|"01-DEC-2014"
91414018|"Sky Platforms"|"02600099"|292861.7|92422.7|1|""|"0001000012318502"|3|292846.9|92430.6|"4000000025306066"|"3"|16.8|"15"|"College Road"|"Exeter"|"Devon"|"EX1 1TE"|"Y"|"Exeter District"|"01392215353"|"www.skyplatforms.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
91418173|"Costa Coffee"|"01020013"|292172.2|92669.3|1|""|"0001000012317744"|5|292176.4|92651.7|"4000000025439407"|"3"|18.1|"12"|"Bedford Street"|"Exeter"|"Devon"|"EX1 1LL"|"Y"|"Exeter District"|"01392258540"|"www.costa.co.uk"|"Costa"|""|""|"118 Information"|"01-DEC-2014"
91384235|"Bliss Beauty"|"02100156"|291993.8|92802.5|1|""|"0001000012290448"|5|292000.4|92807|"4000000025321252"|"5"|8|"14"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Y"|"Exeter District"|"01392423155"|""|""|""|""|"118 Information"|"01-DEC-2014"
103805544|"Carla Flexman"|"02090154"|292088|92136.4|1|""|"0001000012320200"|5|292102|92136|"4000000025306048"|"3"|14|""|"Colleton Crescent"|"Exeter"|"Devon"|"EX2 4DG"|"Y"|"Exeter District"|"01392274898"|"www.colletonchambers.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
103805547|"Emily Pitts"|"02090154"|292088|92136.4|1|""|"0001000012320200"|5|292102|92136|"4000000025306048"|"3"|14|""|"Colleton Crescent"|"Exeter"|"Devon"|"EX2 4DG"|"Y"|"Exeter District"|"01392274898"|"www.colletonchambers.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
103805551|"James Taghdissian"|"02090154"|292088|92136.4|1|""|"0001000012320200"|5|292102|92136|"4000000025306048"|"3"|14|""|"Colleton Crescent"|"Exeter"|"Devon"|"EX2 4DG"|"Y"|"Exeter District"|"01392274898"|"www.colletonchambers.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
103821294|"Jack Wills Ltd"|"09460656"|291959.9|92580.7|1|""|"0001000012290048"|4|291943.8|92598|"4000000025460692"|"1"|23.6|"65-67"|"High Street"|"Exeter"|"Devon"|"EX4 3DT"|"Y"|"Exeter District"|"01392215664"|"www.jackwills.com"|"Jack Wills"|""|""|"118 Information"|"01-DEC-2014"
104574430|"Exeter Hypnotherapy"|"05280372"|291731.5|93053.7|1|""|"0001000012294363"|3|291745.2|93064.7|"4000000025432301"|"1"|17.6|"51"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SR"|"Y"|"Exeter District"|"01392555450"|"www.exeterhypnotherapy.com"|""|""|""|"118 Information"|"01-DEC-2014"
104539981|"Rohan"|"09460656"|292238.3|92626.8|1|""|"1000002070802041"|6|292238.1|92614.6|"4000000025439407"|"3"|12.2|"36"|"Bedford Street"|"Exeter"|"Devon"|"EX1 1GJ"|"Y"|"Exeter District"|"01392277502"|"www.rohan.co.uk"|"Rohan"|""|""|"118 Information"|"01-DEC-2014"
104535214|"High and Mighty"|"09460656"|291906.9|92491.9|1|""|"0001000012291396"|11|291877|92518|"4000000025320939"|"3"|39.7|"83"|"Fore Street"|"Exeter"|"Devon"|"EX4 3DN"|"Y"|"Exeter District"|"01392213890"|"www.highandmighty.co.uk"|"High and Mighty"|""|""|"118 Information"|"01-DEC-2014"
107645605|"Domus-ar"|"02140214"|292256.1|92455.3|1|""|"0001000012320535"|6|292271.7|92449.4|"4000000025306052"|"4"|16.7|"1"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1JG"|"Y"|"Exeter District"|"01392434100"|""|""|""|""|"118 Information"|"01-DEC-2014"
107653062|"Hi Tec Drains"|"02070102"|291768.3|92535.6|1|""|"0001000012290156"|4|291774.3|92548|"4000000025458607"|"1"|13.8|"14"|"Mary Arches Street"|"Exeter"|"Devon"|"EX4 3AZ"|"Y"|"Exeter District"|"01392421778"|"www.hi-tecdrains.com"|""|""|""|"118 Information"|"01-DEC-2014"
108331421|"Passmore Builders"|"02030045"|291625.3|92294|1|""|"0001000012292129"|6|291591.1|92272.6|"4000000025320949"|"3"|40.3|"Eagle Yard"|"Tudor Street"|"Exeter"|"Devon"|"EX4 3BR"|"Y"|"Exeter District"|"01392434390"|""|""|""|""|"118 Information"|"01-DEC-2014"
111212441|"Ginny Lyons Catering Ltd"|"02070098"|292304.3|93442.3|1|""|"0001000012324513"|5|292291.5|93435.4|"4000000025336255"|"3"|14.6|"2"|"Thornton Hill"|"Exeter"|"Devon"|"EX4 4NS"|"Y"|"Exeter District"|"01392438328"|"www.lyonscatering.com"|""|""|""|"118 Information"|"01-DEC-2014"
118125813|"City Wholefoods"|"09470672"|292792.3|92385.5|1|""|"0001000012318604"|3|292793.4|92375.4|"4000000025321104"|"4"|10.2|"67"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Y"|"Exeter District"|"01392252295"|""|""|""|""|"118 Information"|"01-DEC-2014"
114132436|"No Guts No Glory"|"09480712"|291708.8|92336|1|""|"0001000012292190"|6|291719.6|92327.4|"4000000025320942"|"6"|13.8|"137"|"Fore Street"|"Exeter"|"Devon"|"EX4 3AN"|"Y"|"Exeter District"|"01392757179"|""|""|""|""|"118 Information"|"01-DEC-2014"
111230076|"Dan Sci Dance Studio"|"05320384"|291928.2|92429.2|1|""|"0001000012291392"|6|291915.9|92439.5|"4000000025335886"|"5"|16|"2"|"Guinea Street"|"Exeter"|"Devon"|"EX1 1BS"|"Y"|"Exeter District"|"01392412222"|"www.dansci.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
123152476|"Magdalen Chambers"|"02090154"|292281|92311|1|""|"1000002070981954"|1|292284.4|92293.9|"4000000025336047"|"5"|17.5|"Victory House"|"Dean Clarke Gardens"|"Exeter"|"Devon"|"EX2 4AA"|"N"|"Exeter District"|"01392285200"|""|""|""|""|"118 Information"|"01-DEC-2014"
123149759|"Santander"|"02090138"|291998.6|92621.9|1|""|"0001000012317802"|9|291985.7|92636.1|"4000000025460692"|"1"|19.2|"55"|"High Street"|"Exeter"|"Devon"|"EX4 3DQ"|"Y"|"Exeter District"|"08457654321"|"www.santander.co.uk"|"Santander"|""|""|"118 Information"|"01-DEC-2014"
123145562|"Onthecase"|"09480725"|291744.2|93037.8|1|""|"0001000012294360"|4|291758|93048.8|"4000000025306012"|"8"|17.6|"Queensgate House 48"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SR"|"Y"|"Exeter District"|"01392247577"|"www.onthecase.co"|""|""|""|"118 Information"|"01-DEC-2014"
64041151|"Electricity Sub Station"|"06340433"|291673|92382|2|""|"Not Assigned"|0|291673.5|92382.8|"4000000025462537"|"1"|0.9|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
63999693|"Electricity Sub Station"|"06340433"|291268|93518|2|""|"Not Assigned"|0|291268|93519.1|"4000000025433432"|"1"|1.1|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
64407048|"Pcs"|"06340461"|291258|92252|1|""|"0001000012292557"|4|291258.6|92238.3|"4000000025320901"|"4"|13.7|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
63999696|"Electricity Sub Station"|"06340433"|292550|92739|2|""|"Not Assigned"|0|292562.2|92735|"4000000025306103"|"4"|12.8|""|""|""|"Devon"|"EX1"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
68560363|"Letter Box"|"06340457"|292521|93877|2|""|"Not Assigned"|0|292521.6|93871.3|"4000000025321300"|"6"|5.7|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
68560600|"Letter Box"|"06340457"|291938|92586|2|""|"Not Assigned"|0|291935.2|92588.3|"4000000025460692"|"1"|3.6|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
68587633|"Letter Box"|"06340457"|292252|93520|1|""|"1000002062256221"|5|292247.7|93517.8|"4000000025321297"|"3"|4.8|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
68662210|"Tennis Courts"|"04240305"|291564|93355|1|""|"1000002062036549"|4|291551|93355|"4000000025306031"|"5"|13|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
95413941|"Otto Retro"|"09480712"|291666.3|92242.5|1|""|"0001000012291711"|6|291656.7|92250.7|"4000000025320944"|"3"|12.6|"6"|"New Bridge Street"|"Exeter"|"Devon"|"EX4 3JW"|"Y"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-DEC-2014"
95351943|"Firkins"|"09470668"|292030.4|92794.2|1|""|"0001000012318045"|6|292018.6|92783.7|"4000000025321252"|"5"|15.8|"27a"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Y"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-DEC-2014"
108233854|"Mango Personnel"|"02050078"|291995|92617.4|1|""|"0001000012290041"|7|291981.5|92632.3|"4000000025460692"|"1"|20.1|"57"|"High Street"|"Exeter"|"Devon"|"EX4 3DJ"|"Y"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-DEC-2014"
111300852|"Lorna Ruby Clothing"|"09460656"|292123.2|92658.6|1|""|"0001000012318281"|5|292104.3|92634.1|"4000000025450492"|"3"|30.9|"17"|"Catherine Street"|"Exeter"|"Devon"|"EX1 1EU"|"Y"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-DEC-2014"
16153851|"Public Telephone"|"06340460"|292088|92732|1|""|"Not Assigned"|0|292093.2|92726.4|"4000000025295481"|"8"|7.6|"Outside Currys Digital"|"230 High Street"|"Exeter"|"Devon"|"EX4 3NE"|"N"|"Exeter District"|"01392274863"|""|""|""|""|"UK Payphone Directory"|"01-DEC-2014"
16154040|"Public Telephone"|"06340460"|292252|93890|1|""|"Not Assigned"|0|292237.3|93870.8|"5000005105559474"|"1"|24.1|"University Of Exeter"|"St Germans Road (Zenor Block)"|"Exeter"|"Devon"|"EX4 6TL"|"N"|"Exeter District"|"01392434800"|""|""|""|""|"UK Payphone Directory"|"01-DEC-2014"
16153737|"Public Telephone"|"06340460"|291172|93310|1|""|"Not Assigned"|0|291193|93308.8|"4000000025335963"|"3"|21|"St. Davids Railway Station"|"Exeter"|"Exeter"|"Devon"|"EX4 4NT"|"N"|"Exeter District"|"01392257470"|""|""|""|""|"UK Payphone Directory"|"01-DEC-2014"
18341863|"War Memorial"|"03170245"|291991|92978|1|""|"1000002062007343"|3|291918|92900|"4000000025345960"|"6"|106.8|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
18341870|"Signal Light"|"10540740"|291851|92971|2|""|"Not Assigned"|0|291831.6|92955.8|"4000000025306012"|"8"|24.6|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
21060811|"Cash Machine (HSBC Bank plc)"|"02090141"|292761.7|92385|1|""|"Not Assigned"|0|292763.1|92372.1|"4000000025321104"|"4"|13|"57"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Y"|"Exeter District"|""|""|""|"Public Accessibility"|"Through the wall with 24 hour accessibility, opens onto public throughfare"|"VocaLink"|"01-DEC-2014"
103382603|"Cash Machine (Sainsbury's Bank)"|"02090141"|291870.3|92696.5|1|""|"Not Assigned"|0|291846.7|92723.7|"4000000025335970"|"10"|36|"30"|"Guildhall Shopping Centre"|"Exeter"|"Devon"|"EX4 3HJ"|"Y"|"Exeter District"|""|""|""|"Public Accessibility"|"Through the wall with 24 hour accessibility, opens onto public throughfare"|"VocaLink"|"01-DEC-2014"
104462468|"Cash Machine (Bank Machine Limited)"|"02090141"|292022|92724|4|""|"Not Assigned"|0|292017.3|92720.2|"4000000025336214"|"5"|6|"O/S Tesco Metro"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SB"|"N"|"Exeter District"|""|""|""|"Public Accessibility"|"Through the wall with 24 hour accessibility, opens onto public throughfare"|"VocaLink"|"01-DEC-2014"
115406933|"Cash Machine (TSB)"|"02090141"|292245.3|92809.3|1|""|"Not Assigned"|0|292231.8|92828.2|"4000000025295481"|"8"|23.3|"6"|"High Street"|"Exeter"|"Devon"|"EX4 3LF"|"Y"|"Exeter District"|""|""|""|"Public Accessibility"|"Through the wall with 24 hour accessibility, opens onto public throughfare"|"VocaLink"|"01-DEC-2014"
21840964|"Blackall Road"|"10590732"|292400|93376|1|""|"Not Assigned"|0|292407.1|93374.5|"4000000025321281"|"3"|7.3|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjpw"|"Department for Transport"|"01-DEC-2014"
21841127|"Marks and Spencer"|"10590732"|292035|92698|1|""|"Not Assigned"|0|292035.2|92698.2|"4000000025336214"|"5"|0.3|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|"SMS Number"|"dvndmgwm"|"Department for Transport"|"01-DEC-2014"
21841461|"Paris Street"|"10590732"|292335|92857|1|""|"Not Assigned"|0|292336.7|92858.1|"4000000025321217"|"8"|2|""|""|""|"Devon"|"EX1"|"N"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjmp"|"Department for Transport"|"01-DEC-2014"
21841246|"Sorry Head"|"10590732"|292883|93294|1|""|"Not Assigned"|0|292882.9|93292.5|"4000000025336219"|"4"|1.5|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|"SMS Number"|"dvndmpwg"|"Department for Transport"|"01-DEC-2014"
43514112|"St Sidwell's Church of England Primary School"|"05310375"|292523.6|93254.5|1|""|"1000002070792452"|3|292497.9|93217.8|"4000000025336183"|"4"|44.8|""|"York Road"|"Exeter"|"Devon"|"EX4 6PG"|"Y"|"Exeter District"|"01392255551"|"www.st-sidwells-ce.devon.sch.uk"|""|""|""|"Edubase"|"01-DEC-2014"
123101565|"Exeter Mathematics School"|"05310379"|292123.6|92897.5|1|""|"0001000012318076"|4|292135.7|92903.6|"4000000025336203"|"4"|13.6|"Rougemont House"|"Castle Street"|"Exeter"|"Devon"|"EX4 3PU"|"Y"|"Exeter District"|""|""|""|""|""|"Edubase"|"01-DEC-2014"
41263543|"Mary Arches Street"|"10540736"|291769|92576|1|""|"1000002062007514"|9|291759|92555.5|"4000000025458607"|"1"|22.8|"Mary Arches Street"|""|"Exeter"|"Devon"|"EX4 3AZ"|"N"|"Exeter District"|""|""|""|""|""|"Department for Transport (Parking)"|"01-DEC-2014"
47957216|"Bendene Guest House"|"01010003"|291628.4|92986.1|1|""|"0001000012290758"|3|291621.6|92994.1|"4000000025458659"|"2"|10.5|"15-16"|"Richmond Road"|"Exeter"|"Devon"|"EX4 4JA"|"Y"|"Exeter District"|"01392213526"|"www.bendene.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
48006933|"Subway"|"01020018"|292004.3|92759.4|1|""|"0001000012318032"|9|291992.9|92750|"4000000025321251"|"4"|14.8|"91"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RP"|"Y"|"Exeter District"|"01392430881"|"www.subway.co.uk"|"Subway"|""|""|"118 Information"|"01-DEC-2014"
48078297|"Old Timers Wine Bar"|"01020043"|292190.8|92881.7|1|""|"0001000012318100"|4|292176.2|92870.2|"4000000025336207"|"5"|18.6|""|"Little Castle Street"|"Exeter"|"Devon"|"EX4 3PX"|"Y"|"Exeter District"|"01392477704"|""|""|"Restaurant Type"|"Restaurant"|"118 Information"|"01-DEC-2014"
48734586|"Topshop"|"09460656"|292321.3|92827.4|1|""|"1000002070809093"|2|292345.4|92847.2|"4000000025321217"|"8"|31.2|"11"|"Eastgate"|"Exeter"|"Devon"|"EX1 1GB"|"Y"|"Exeter District"|"01392431111"|"www.topshop.com"|"Topshop"|""|""|"118 Information"|"01-DEC-2014"
48869121|"Games Workshop"|"09480686"|292430.8|92985.5|1|""|"1000002070399855"|4|292443|92974|"4000000025306105"|"6"|16.8|"31a"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NN"|"Y"|"Exeter District"|"01392490305"|"www.games-workshop.com"|"Games Workshop"|""|""|"118 Information"|"01-DEC-2014"
48897030|"The Co-operative"|"09470819"|292566.7|93119.7|1|""|"0001000042780787"|5|292583|93101.5|"4000000025321220"|"4"|24.4|"51"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NS"|"Y"|"Exeter District"|"01392274098"|"www.co-operative.coop"|"The Co-operative"|""|""|"118 Information"|"01-DEC-2014"
48938172|"The Co-operative"|"09470819"|291298.3|92001.3|1|""|"0001000012292964"|8|291294.9|92006.6|"4000000025439405"|"1"|6.3|"1"|"St. Thomas Centre"|"Exeter"|"Devon"|"EX4 1DG"|"Y"|"Exeter District"|"01392271067"|"www.co-operative.coop"|"The Co-operative"|""|""|"118 Information"|"01-DEC-2014"
49003000|"Bang & Olufsen"|"09480722"|292040.7|92783.9|1|""|"0001000012318044"|7|292028.2|92772.8|"4000000025321252"|"5"|16.7|"30-31"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Y"|"Exeter District"|"01392424600"|"www.bang-olufsen.com"|"Bang & Olufsen"|""|""|"118 Information"|"01-DEC-2014"
48894883|"Millets"|"09480693"|291982.4|92672.8|1|""|"0001000012290349"|8|292001.2|92650|"4000000025460692"|"1"|29.6|"207"|"High Street"|"Exeter"|"Devon"|"EX4 3EB"|"Y"|"Exeter District"|"01392255811"|"www.millets.co.uk"|"Millets"|""|""|"118 Information"|"01-DEC-2014"
54629119|"Heritage Preservation Services Ltd"|"02070109"|291744.2|93037.8|1|""|"0001000012294360"|4|291758|93048.8|"4000000025306012"|"8"|17.6|"Queensgate House 48"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SR"|"Y"|"Exeter District"|"01392217797"|"www.heritagesw.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
54743330|"Foresight Financial Planning"|"02090147"|292282.1|92313.5|1|""|"1000002070981954"|1|292286|92294.2|"4000000025336047"|"5"|19.7|"6 Victory House"|"Dean Clarke Gardens"|"Exeter"|"Devon"|"EX2 4AA"|"Y"|"Exeter District"|"01392221100"|""|""|""|""|"118 Information"|"01-DEC-2014"
54764160|"T N W Financial Services"|"02090147"|291785.1|93098.3|1|""|"0001000012294272"|5|291785.1|93111|"4000000025439368"|"2"|12.7|"The Station Masters House"|"New North Road"|"Exeter"|"Devon"|"EX4 4HF"|"Y"|"Exeter District"|"01392421150"|"www.tnwfs.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
54795797|"True Colors"|"02100156"|291227.2|93281.8|1|""|"0001000012295289"|2|291228.7|93306.9|"4000000025321000"|"3"|25.2|"2"|"Isambard Parade"|"Exeter"|"Devon"|"EX4 4BX"|"Y"|"Exeter District"|"01392276473"|"www.truecolorsexeter.com"|""|""|""|"118 Information"|"01-DEC-2014"
54895529|"Maze"|"02110189"|292445.8|92643.2|1|""|"0001000012317867"|4|292409.6|92661.3|"4000000025321239"|"3"|40.4|"4"|"Barnfield Crescent"|"Exeter"|"Devon"|"EX1 1QT"|"Y"|"Exeter District"|"01392477433"|"www.maze.uk.com"|""|""|""|"118 Information"|"01-DEC-2014"
54892055|"Knight Frank"|"02110190"|292390.4|92669|1|""|"0001000012317898"|4|292369.4|92672.2|"4000000025321227"|"5"|21.3|"19"|"Southernhay East"|"Exeter"|"Devon"|"EX1 1QD"|"Y"|"Exeter District"|"01392423111"|"www.knightfrank.co.uk"|"Knight Frank"|""|""|"118 Information"|"01-DEC-2014"
54563882|"Hays Specialist Recruitment"|"02050078"|292497.6|92703.4|1|""|"0001000012317215"|8|292501.3|92716.6|"4000000025306110"|"5"|13.7|"11-15"|"Dix's Field"|"Exeter"|"Devon"|"EX1 1QA"|"Y"|"Exeter District"|"01392348870"|"www.hays.co.uk"|"Hays"|""|""|"118 Information"|"01-DEC-2014"
54716289|"Thompson Jenner LLP"|"02090135"|292145.5|92086.4|1|""|"0001000012320158"|6|292134.7|92070.8|"4000000025306048"|"3"|19|"1"|"Colleton Crescent"|"Exeter"|"Devon"|"EX2 4DG"|"Y"|"Exeter District"|"01392258553"|""|""|""|""|"118 Information"|"01-DEC-2014"
64228291|"Quay Side Home Brew"|"07370485"|291932.2|92123.2|1|""|"0001000012292233"|6|291929.4|92115.6|"4000000025450496"|"1"|8.1|"7-9 Leatside"|"Commercial Road"|"Exeter"|"Devon"|"EX2 4AB"|"Y"|"Exeter District"|"01392202251"|"www.quaysidehomebrew.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
68750603|"Royal Society for the Protection of Birds South West"|"06350817"|292417.6|92466.9|1|""|"0001000012320670"|12|292414.8|92430.5|"4000000025424882"|"3"|36.5|"Keble House"|"Southernhay Gardens"|"Exeter"|"Devon"|"EX1 1NT"|"Y"|"Exeter District"|"01392432691"|"www.rspb.org.uk"|"RSPB"|""|""|"118 Information"|"01-DEC-2014"
75479981|"Elizabeth Finn Homes Ltd"|"05280373"|292824.3|92480.2|1|""|"0001000012318540"|8|292791.3|92498.8|"4000000025306062"|"3"|37.9|"22"|"Spicer Road"|"Exeter"|"Devon"|"EX1 1SY"|"Y"|"Exeter District"|"01392271663"|"www.efhl.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
75482219|"Woodhayes Nursing Home"|"05280373"|292725.5|92157|1|""|"0001000012319039"|4|292741|92141.8|"4000000025306061"|"3"|21.7|"36-40"|"St. Leonards Road"|"Exeter"|"Devon"|"EX2 4LR"|"Y"|"Exeter District"|"01392667290"|"www.brendoncare.org.uk"|""|""|""|"118 Information"|"01-DEC-2014"
75433663|"M Martineau"|"05280345"|292562.4|92311|1|""|"0001000012318589"|3|292540.4|92319|"4000000025306053"|"8"|23.4|"1"|"Fairpark Road"|"Exeter"|"Devon"|"EX2 4HL"|"Y"|"Exeter District"|"01392271835"|""|""|""|""|"118 Information"|"01-DEC-2014"
85511585|"Odeon Cinemas"|"04250308"|292659.4|93223.5|1|""|"0001000012323093"|5|292686.4|93188.5|"4000000025321260"|"5"|44.1|""|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6PL"|"Y"|"Exeter District"|"08712244007"|"www.odeon.co.uk"|"Odeon Cinemas"|""|""|"118 Information"|"01-DEC-2014"
95763884|"Music Devon Co-operative Ltd"|"05320396"|292537.4|93031.5|1|""|"0001000012322932"|5|292522.6|93046.9|"4000000025321220"|"4"|21.3|"154"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RT"|"Y"|"Exeter District"|"01392411143"|"www.musicdevon.com"|""|""|""|"118 Information"|"01-DEC-2014"
103805542|"Andrew Macfarlane"|"02090154"|292088|92136.4|1|""|"0001000012320200"|5|292102|92136|"4000000025306048"|"3"|14|""|"Colleton Crescent"|"Exeter"|"Devon"|"EX2 4DG"|"Y"|"Exeter District"|"01392274898"|"www.colletonchambers.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
103805470|"Sainsbury's Local"|"09470699"|292355.9|92935.4|1|""|"0001000012318200"|4|292378.5|92911|"4000000025306105"|"6"|33.3|"12"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NN"|"Y"|"Exeter District"|"01392214637"|"www.sainsburys.co.uk"|"Sainsbury's Local"|""|""|"118 Information"|"01-DEC-2014"
107645521|"Cathedral Financial Management"|"02090147"|292245.4|92317.2|1|""|"0001000012320563"|6|292226.1|92326.2|"4000000025321093"|"4"|21.3|"1 Cathedral Court"|"Southernhay East"|"Exeter"|"Devon"|"EX1 1AF"|"Y"|"Exeter District"|"01392211800"|"www.cfmltd.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
105221159|"Lickety Split"|"09480679"|292591.8|93081.6|1|""|"0001000012322946"|6|292578|93097|"4000000025321220"|"4"|20.7|"140a"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RT"|"Y"|"Exeter District"|"01392277770"|"www.licketysplit.biz"|""|""|""|"118 Information"|"01-DEC-2014"
